"sy","site","year","hyb","mg_ha","pt_acre","srad_total","ppt_total","susm","tmean","yield"
13,2,2016,62,13.12492,27005.94,2.48300298241596,1.09608803566803,134.421349167573,19.8395140979502,10.1062293201857
13,2,2016,62,13.12492,27006,2.48300298241596,1.09608803566803,134.421349167573,19.8395140979502,10.1196210568658
13,2,2016,66,11.58078,25006,2.48300298241596,1.09608803566803,134.421349167573,19.8395140979502,9.50472394766088
13,2,2016,68,11.58078,25005.5,2.48300298241596,1.09608803566803,134.421349167573,19.8395140979502,14.0144225947278
14,2,2017,13,13.41115,27005.94,2.46161158236196,2.51920055835013,128.45209205628,18.9278753632508,20.0912928193206
14,2,2017,13,13.41115,27006,2.46161158236196,2.51920055835013,128.45209205628,18.9278753632508,21.2151334237082
14,2,2017,18,12.10189,27005.94,2.46161158236196,2.51920055835013,128.45209205628,18.9278753632508,19.8268313043041
14,2,2017,18,12.10189,27006,2.46161158236196,2.51920055835013,128.45209205628,18.9278753632508,19.1842120126427
14,2,2017,37,12.81008,25005.5,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,12.0663883729414
14,2,2017,37,12.81008,25006,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,12.3322672257399
14,2,2017,48,11.27243,25005.5,2.46161158236196,2.51920055835013,128.45209205628,18.9278753632508,13.1091648868303
14,2,2017,48,11.27243,25006,2.46161158236196,2.51920055835013,128.45209205628,18.9278753632508,14.0890314416795
14,2,2017,56,12.95277,25505.61,2.46161158236196,2.51920055835013,128.45209205628,18.9278753632508,16.8367115321814
14,2,2017,56,12.95277,25506,2.46161158236196,2.51920055835013,128.45209205628,18.9278753632508,15.6315564900149
14,2,2017,58,12.85338,26005.72,2.46161158236196,2.51920055835013,128.45209205628,18.9278753632508,15.9540809725064
14,2,2017,58,12.85338,26006,2.46161158236196,2.51920055835013,128.45209205628,18.9278753632508,16.8303316692218
14,2,2017,65,13.51222,25006,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,19.8144756615563
14,2,2017,66,12.23423,25006,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,8.44991109749769
14,2,2017,66,12.27883,27506,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,10.5742954245938
14,2,2017,67,13.51222,25005.5,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,19.7039298361046
14,2,2017,68,12.23423,25005.5,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,15.1071830456622
14,2,2017,68,12.27883,27506.05,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,16.2552517566767
14,2,2017,69,13.32937,25505.61,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,16.4146997164428
14,2,2017,69,13.32937,25506,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,16.9751332118416
14,2,2017,78,12.56665,25006,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,14.0478004668697
14,2,2017,78,12.90309,25506,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,13.8581961458953
14,2,2017,79,12.56665,25005.5,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,19.4902368417929
14,2,2017,79,12.90309,25505.61,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,20.5457378632111
14,2,2017,80,14.10191,25005.5,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,11.3077109858264
14,2,2017,80,14.10191,25006,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,11.3603625172874
14,2,2017,81,11.68197,27005.94,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,15.1419091145509
14,2,2017,81,11.68197,27006,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,16.8342689832221
14,2,2017,81,13.72351,25505.61,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,16.5712369616214
14,2,2017,81,13.72351,25506,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,15.7315071538997
14,2,2017,83,14.10683,25505.61,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,18.0883924879792
14,2,2017,83,14.10683,25506,2.46161158236196,2.51920055835013,128.45209205628,18.9672453344524,19.0125829728911
15,2,2018,13,11.60254,25006,2.43777506837424,2.29520400430324,145.100128565106,21.8534588243545,18.9941655390939
15,2,2018,13,11.72213,26006,2.43777506837424,2.29520400430324,145.100128565106,21.8534588243545,20.3217779973473
15,2,2018,38,10.54742,25506,2.43777506837424,2.29520400430324,145.100128565106,21.8534588243545,15.0979149614944
15,2,2018,38,11.66481,25506,2.43777506837424,2.29520400430324,145.100128565106,21.8534588243545,15.8471989153837
15,2,2018,39,12.26361,25006,2.43777506837424,2.29520400430324,145.100128565106,21.8534588243545,11.6084315408122
15,2,2018,44,12.18063,26006,2.43777506837424,2.29520400430324,145.100128565106,21.8534588243545,14.3980034904067
15,2,2018,45,12.18063,26006,2.43777506837424,2.29520400430324,145.100128565106,21.8534588243545,17.529811231608
15,2,2018,81,12.18095,25506,2.43777506837424,2.29520400430324,145.100128565106,21.8534588243545,14.3782073645218
16,2,2019,16,13.31238,26505,2.36554900435919,3.91211546057305,173.450725753923,20.8691618682418,4.99654775471823
16,2,2019,44,15.23632,26505,2.36554900435919,3.91211546057305,173.450725753923,20.8691618682418,11.665516581378
16,2,2019,75,12.78454,27506,2.36554900435919,3.91211546057305,173.450725753923,20.8691618682418,6.02862607599372
16,2,2019,81,13.45575,26505,2.36554900435919,3.91211546057305,173.450725753923,20.8691618682418,14.5165417645065
